region_id,region_name,region_code,city_name,created_at,updated_at,is_deleted
15615,반월리,5221035026,전북특별자치도,2026-01-13 13:17:32.970702,2026-01-13 13:17:32.970706,f
15616,석담리,5221035027,전북특별자치도,2026-01-13 13:17:32.975364,2026-01-13 13:17:32.975367,f
15617,학동리,5221035028,전북특별자치도,2026-01-13 13:17:32.979435,2026-01-13 13:17:32.979437,f
15618,마산리,5221035029,전북특별자치도,2026-01-13 13:17:32.983893,2026-01-13 13:17:32.983895,f
15619,영상리,5221035030,전북특별자치도,2026-01-13 13:17:32.988118,2026-01-13 13:17:32.988121,f
15620,부량면,5221036000,전북특별자치도,2026-01-13 13:17:32.994906,2026-01-13 13:17:32.994911,f
15621,중군리,5219047021,전북특별자치도,2026-01-13 13:17:33.000603,2026-01-13 13:17:33.000606,f
15622,인월리,5219047022,전북특별자치도,2026-01-13 13:17:33.006472,2026-01-13 13:17:33.006474,f
15623,서무리,5219047023,전북특별자치도,2026-01-13 13:17:33.010974,2026-01-13 13:17:33.010977,f
15624,취암리,5219047024,전북특별자치도,2026-01-13 13:17:33.01575,2026-01-13 13:17:33.015753,f
15625,건지리,5219047025,전북특별자치도,2026-01-13 13:17:33.020761,2026-01-13 13:17:33.020762,f
15626,유곡리,5219047026,전북특별자치도,2026-01-13 13:17:33.024557,2026-01-13 13:17:33.024559,f
15627,상우리,5219047027,전북특별자치도,2026-01-13 13:17:33.028473,2026-01-13 13:17:33.028475,f
15628,성산리,5219047028,전북특별자치도,2026-01-13 13:17:33.032502,2026-01-13 13:17:33.032504,f
15629,자래리,5219047029,전북특별자치도,2026-01-13 13:17:33.036037,2026-01-13 13:17:33.036039,f
15630,김제시,5221000000,전북특별자치도,2026-01-13 13:17:33.040387,2026-01-13 13:17:33.040389,f
15631,요촌동,5221010100,전북특별자치도,2026-01-13 13:17:33.044306,2026-01-13 13:17:33.044308,f
15632,신풍동,5221010200,전북특별자치도,2026-01-13 13:17:33.048066,2026-01-13 13:17:33.048068,f
15633,용동,5221010300,전북특별자치도,2026-01-13 13:17:33.052709,2026-01-13 13:17:33.052712,f
15634,검산동,5221010400,전북특별자치도,2026-01-13 13:17:33.057127,2026-01-13 13:17:33.057129,f
15635,순동,5221010500,전북특별자치도,2026-01-13 13:17:33.061203,2026-01-13 13:17:33.061205,f
15636,백학동,5221010600,전북특별자치도,2026-01-13 13:17:33.064922,2026-01-13 13:17:33.064924,f
15637,서암동,5221010700,전북특별자치도,2026-01-13 13:17:33.068639,2026-01-13 13:17:33.06864,f
15638,신곡동,5221010800,전북특별자치도,2026-01-13 13:17:33.072998,2026-01-13 13:17:33.073001,f
15639,교동,5221010900,전북특별자치도,2026-01-13 13:17:33.077103,2026-01-13 13:17:33.077105,f
15640,옥산동,5221011000,전북특별자치도,2026-01-13 13:17:33.080851,2026-01-13 13:17:33.080853,f
15641,갈공동,5221011100,전북특별자치도,2026-01-13 13:17:33.085025,2026-01-13 13:17:33.085026,f
15642,하동,5221011200,전북특별자치도,2026-01-13 13:17:33.089381,2026-01-13 13:17:33.089384,f
15643,흥사동,5221011300,전북특별자치도,2026-01-13 13:17:33.094509,2026-01-13 13:17:33.094515,f
15644,상동동,5221011400,전북특별자치도,2026-01-13 13:17:33.098887,2026-01-13 13:17:33.09889,f
15645,월성동,5221011500,전북특별자치도,2026-01-13 13:17:33.102686,2026-01-13 13:17:33.102689,f
15646,황산동,5221011600,전북특별자치도,2026-01-13 13:17:33.106673,2026-01-13 13:17:33.106675,f
15647,난봉동,5221011700,전북특별자치도,2026-01-13 13:17:33.110578,2026-01-13 13:17:33.11058,f
15648,오정동,5221011800,전북특별자치도,2026-01-13 13:17:33.114139,2026-01-13 13:17:33.11414,f
15649,복죽동,5221011900,전북특별자치도,2026-01-13 13:17:33.118354,2026-01-13 13:17:33.118356,f
15650,입석동,5221012000,전북특별자치도,2026-01-13 13:17:33.122766,2026-01-13 13:17:33.122767,f
15651,장화동,5221012100,전북특별자치도,2026-01-13 13:17:33.126781,2026-01-13 13:17:33.126783,f
15652,신덕동,5221012200,전북특별자치도,2026-01-13 13:17:33.131024,2026-01-13 13:17:33.131027,f
15653,월봉동,5221012300,전북특별자치도,2026-01-13 13:17:33.135449,2026-01-13 13:17:33.135453,f
15654,신월동,5221012400,전북특별자치도,2026-01-13 13:17:33.140124,2026-01-13 13:17:33.140126,f
15655,연정동,5221012500,전북특별자치도,2026-01-13 13:17:33.144046,2026-01-13 13:17:33.144048,f
15656,명덕동,5221012600,전북특별자치도,2026-01-13 13:17:33.14758,2026-01-13 13:17:33.147581,f
15657,제월동,5221012700,전북특별자치도,2026-01-13 13:17:33.151357,2026-01-13 13:17:33.15136,f
15658,도장동,5221012800,전북특별자치도,2026-01-13 13:17:33.155475,2026-01-13 13:17:33.155477,f
15659,서정동,5221012900,전북특별자치도,2026-01-13 13:17:33.160634,2026-01-13 13:17:33.160636,f
15660,양전동,5221013000,전북특별자치도,2026-01-13 13:17:33.164766,2026-01-13 13:17:33.164769,f
15661,만경읍,5221025000,전북특별자치도,2026-01-13 13:17:33.1695,2026-01-13 13:17:33.169503,f
15662,만경리,5221025021,전북특별자치도,2026-01-13 13:17:33.18634,2026-01-13 13:17:33.186349,f
15663,장산리,5221025022,전북특별자치도,2026-01-13 13:17:33.197678,2026-01-13 13:17:33.197684,f
15664,대동리,5221025023,전북특별자치도,2026-01-13 13:17:33.202872,2026-01-13 13:17:33.202874,f
15665,괴양리,5219040022,전북특별자치도,2026-01-13 13:17:33.207097,2026-01-13 13:17:33.207099,f
15666,진기리,5219040023,전북특별자치도,2026-01-13 13:17:33.210946,2026-01-13 13:17:33.210947,f
15667,금다리,5219040024,전북특별자치도,2026-01-13 13:17:33.215247,2026-01-13 13:17:33.215253,f
15668,신파리,5219040025,전북특별자치도,2026-01-13 13:17:33.220029,2026-01-13 13:17:33.220033,f
15669,황벌리,5219040026,전북특별자치도,2026-01-13 13:17:33.224998,2026-01-13 13:17:33.225,f
15670,도룡리,5219040027,전북특별자치도,2026-01-13 13:17:33.229002,2026-01-13 13:17:33.229004,f
15671,사촌리,5219040028,전북특별자치도,2026-01-13 13:17:33.232664,2026-01-13 13:17:33.232666,f
15672,성시리,5219040029,전북특별자치도,2026-01-13 13:17:33.236335,2026-01-13 13:17:33.236338,f
15673,산동면,5219041000,전북특별자치도,2026-01-13 13:17:33.240932,2026-01-13 13:17:33.240934,f
15674,목동리,5219041021,전북특별자치도,2026-01-13 13:17:33.245122,2026-01-13 13:17:33.245126,f
15675,식련리,5219041022,전북특별자치도,2026-01-13 13:17:33.249294,2026-01-13 13:17:33.249298,f
15676,부절리,5219041023,전북특별자치도,2026-01-13 13:17:33.254532,2026-01-13 13:17:33.254537,f
15677,태평리,5219041024,전북특별자치도,2026-01-13 13:17:33.260115,2026-01-13 13:17:33.260116,f
15678,대기리,5219041025,전북특별자치도,2026-01-13 13:17:33.263992,2026-01-13 13:17:33.263994,f
15679,월석리,5219041026,전북특별자치도,2026-01-13 13:17:33.267918,2026-01-13 13:17:33.26792,f
15680,대상리,5219041027,전북특별자치도,2026-01-13 13:17:33.271811,2026-01-13 13:17:33.271813,f
15681,이백면,5219042000,전북특별자치도,2026-01-13 13:17:33.275916,2026-01-13 13:17:33.27592,f
15682,초촌리,5219042021,전북특별자치도,2026-01-13 13:17:33.280442,2026-01-13 13:17:33.280444,f
15683,척문리,5219042022,전북특별자치도,2026-01-13 13:17:33.285221,2026-01-13 13:17:33.285222,f
15684,서곡리,5219042023,전북특별자치도,2026-01-13 13:17:33.289836,2026-01-13 13:17:33.289837,f
15685,내동리,5219042024,전북특별자치도,2026-01-13 13:17:33.294264,2026-01-13 13:17:33.294268,f
15686,남계리,5219042025,전북특별자치도,2026-01-13 13:17:33.298849,2026-01-13 13:17:33.298851,f
15687,강기리,5219042026,전북특별자치도,2026-01-13 13:17:33.303101,2026-01-13 13:17:33.303104,f
15688,양가리,5219042027,전북특별자치도,2026-01-13 13:17:33.309186,2026-01-13 13:17:33.309189,f
15689,평촌리,5219042028,전북특별자치도,2026-01-13 13:17:33.313516,2026-01-13 13:17:33.313519,f
15690,과립리,5219042029,전북특별자치도,2026-01-13 13:17:33.319332,2026-01-13 13:17:33.319334,f
15691,효기리,5219042030,전북특별자치도,2026-01-13 13:17:33.323598,2026-01-13 13:17:33.323599,f
15692,아영면,5219045000,전북특별자치도,2026-01-13 13:17:33.328217,2026-01-13 13:17:33.32822,f
15693,아곡리,5219045021,전북특별자치도,2026-01-13 13:17:33.332659,2026-01-13 13:17:33.332661,f
15694,봉대리,5219045022,전북특별자치도,2026-01-13 13:17:33.337183,2026-01-13 13:17:33.337186,f
15695,인풍리,5219045023,전북특별자치도,2026-01-13 13:17:33.34147,2026-01-13 13:17:33.341471,f
15696,갈계리,5219045024,전북특별자치도,2026-01-13 13:17:33.349621,2026-01-13 13:17:33.349623,f
15697,청계리,5219045025,전북특별자치도,2026-01-13 13:17:33.353592,2026-01-13 13:17:33.353595,f
15698,월산리,5219045026,전북특별자치도,2026-01-13 13:17:33.358517,2026-01-13 13:17:33.358519,f
15699,성리,5219045027,전북특별자치도,2026-01-13 13:17:33.363134,2026-01-13 13:17:33.363137,f
15700,구상리,5219045028,전북특별자치도,2026-01-13 13:17:33.36714,2026-01-13 13:17:33.367141,f
15701,일대리,5219045029,전북특별자치도,2026-01-13 13:17:33.374841,2026-01-13 13:17:33.374846,f
15702,의지리,5219045030,전북특별자치도,2026-01-13 13:17:33.380144,2026-01-13 13:17:33.380147,f
15703,두락리,5219045031,전북특별자치도,2026-01-13 13:17:33.384972,2026-01-13 13:17:33.384974,f
15704,산내면,5219046000,전북특별자치도,2026-01-13 13:17:33.389416,2026-01-13 13:17:33.389418,f
15705,중황리,5219046021,전북특별자치도,2026-01-13 13:17:33.394597,2026-01-13 13:17:33.3946,f
15706,백일리,5219046022,전북특별자치도,2026-01-13 13:17:33.400118,2026-01-13 13:17:33.40012,f
15707,대정리,5219046023,전북특별자치도,2026-01-13 13:17:33.40475,2026-01-13 13:17:33.404753,f
15708,장항리,5219046024,전북특별자치도,2026-01-13 13:17:33.409272,2026-01-13 13:17:33.409275,f
15709,입석리,5219046025,전북특별자치도,2026-01-13 13:17:33.413779,2026-01-13 13:17:33.413782,f
15710,내령리,5219046026,전북특별자치도,2026-01-13 13:17:33.418854,2026-01-13 13:17:33.418856,f
15711,부운리,5219046027,전북특별자치도,2026-01-13 13:17:33.422994,2026-01-13 13:17:33.422996,f
15712,덕동리,5219046028,전북특별자치도,2026-01-13 13:17:33.427065,2026-01-13 13:17:33.427068,f
15713,인월면,5219047000,전북특별자치도,2026-01-13 13:17:33.430851,2026-01-13 13:17:33.430853,f
15714,귀석리,5219035030,전북특별자치도,2026-01-13 13:17:33.4345,2026-01-13 13:17:33.434503,f
15715,하도리,5219035031,전북특별자치도,2026-01-13 13:17:33.439719,2026-01-13 13:17:33.439721,f
15716,대강면,5219036000,전북특별자치도,2026-01-13 13:17:33.44368,2026-01-13 13:17:33.443682,f
15717,풍산리,5219036021,전북특별자치도,2026-01-13 13:17:33.447291,2026-01-13 13:17:33.447293,f
15718,수홍리,5219036022,전북특별자치도,2026-01-13 13:17:33.451157,2026-01-13 13:17:33.45116,f
15719,옥택리,5219036023,전북특별자치도,2026-01-13 13:17:33.455937,2026-01-13 13:17:33.455942,f
15720,평촌리,5219036024,전북특별자치도,2026-01-13 13:17:33.460396,2026-01-13 13:17:33.460399,f
15721,입암리,5219036025,전북특별자치도,2026-01-13 13:17:33.464651,2026-01-13 13:17:33.464653,f
15722,송대리,5219036026,전북특별자치도,2026-01-13 13:17:33.468441,2026-01-13 13:17:33.468443,f
15723,강석리,5219036027,전북특별자치도,2026-01-13 13:17:33.472282,2026-01-13 13:17:33.472284,f
15724,사석리,5219036028,전북특별자치도,2026-01-13 13:17:33.475977,2026-01-13 13:17:33.475979,f
15725,방동리,5219036029,전북특별자치도,2026-01-13 13:17:33.480002,2026-01-13 13:17:33.480004,f
15726,월탄리,5219036030,전북특별자치도,2026-01-13 13:17:33.484263,2026-01-13 13:17:33.484266,f
15727,생암리,5219036031,전북특별자치도,2026-01-13 13:17:33.489187,2026-01-13 13:17:33.489189,f
15728,신덕리,5219036032,전북특별자치도,2026-01-13 13:17:33.494711,2026-01-13 13:17:33.494715,f
15729,방산리,5219036033,전북특별자치도,2026-01-13 13:17:33.500213,2026-01-13 13:17:33.500215,f
15730,대산면,5219037000,전북특별자치도,2026-01-13 13:17:33.50406,2026-01-13 13:17:33.504062,f
15731,금성리,5219037021,전북특별자치도,2026-01-13 13:17:33.507876,2026-01-13 13:17:33.507878,f
15732,수덕리,5219037022,전북특별자치도,2026-01-13 13:17:33.512061,2026-01-13 13:17:33.512063,f
15733,대곡리,5219037023,전북특별자치도,2026-01-13 13:17:33.5157,2026-01-13 13:17:33.515702,f
15734,풍촌리,5219037024,전북특별자치도,2026-01-13 13:17:33.520391,2026-01-13 13:17:33.520393,f
15735,신계리,5219037025,전북특별자치도,2026-01-13 13:17:33.524073,2026-01-13 13:17:33.524075,f
15736,운교리,5219037026,전북특별자치도,2026-01-13 13:17:33.528068,2026-01-13 13:17:33.528071,f
15737,옥율리,5219037027,전북특별자치도,2026-01-13 13:17:33.532349,2026-01-13 13:17:33.532352,f
15738,길곡리,5219037028,전북특별자치도,2026-01-13 13:17:33.538205,2026-01-13 13:17:33.53821,f
15739,사매면,5219038000,전북특별자치도,2026-01-13 13:17:33.544736,2026-01-13 13:17:33.544738,f
15740,서도리,5219038021,전북특별자치도,2026-01-13 13:17:33.549318,2026-01-13 13:17:33.54932,f
15741,계수리,5219038022,전북특별자치도,2026-01-13 13:17:33.554335,2026-01-13 13:17:33.554341,f
15742,인화리,5219038023,전북특별자치도,2026-01-13 13:17:33.56002,2026-01-13 13:17:33.560022,f
15743,화정리,5219038024,전북특별자치도,2026-01-13 13:17:33.564652,2026-01-13 13:17:33.564654,f
15744,대율리,5219038025,전북특별자치도,2026-01-13 13:17:33.568738,2026-01-13 13:17:33.56874,f
15745,월평리,5219038026,전북특별자치도,2026-01-13 13:17:33.572905,2026-01-13 13:17:33.572908,f
15746,오신리,5219038027,전북특별자치도,2026-01-13 13:17:33.577754,2026-01-13 13:17:33.577756,f
15747,관풍리,5219038028,전북특별자치도,2026-01-13 13:17:33.581754,2026-01-13 13:17:33.581755,f
15748,대신리,5219038029,전북특별자치도,2026-01-13 13:17:33.586047,2026-01-13 13:17:33.586048,f
15749,덕과면,5219039000,전북특별자치도,2026-01-13 13:17:33.590041,2026-01-13 13:17:33.590043,f
15750,만도리,5219039021,전북특별자치도,2026-01-13 13:17:33.594001,2026-01-13 13:17:33.594004,f
15751,신양리,5219039022,전북특별자치도,2026-01-13 13:17:33.598599,2026-01-13 13:17:33.598602,f
15752,사율리,5219039023,전북특별자치도,2026-01-13 13:17:33.602644,2026-01-13 13:17:33.602645,f
15753,고정리,5219039024,전북특별자치도,2026-01-13 13:17:33.607003,2026-01-13 13:17:33.607006,f
15754,덕촌리,5219039025,전북특별자치도,2026-01-13 13:17:33.611294,2026-01-13 13:17:33.611296,f
15755,용산리,5219039026,전북특별자치도,2026-01-13 13:17:33.615632,2026-01-13 13:17:33.615634,f
15756,보절면,5219040000,전북특별자치도,2026-01-13 13:17:33.619705,2026-01-13 13:17:33.619707,f
15757,서치리,5219040021,전북특별자치도,2026-01-13 13:17:33.623686,2026-01-13 13:17:33.623689,f
15758,주천리,5219031021,전북특별자치도,2026-01-13 13:17:33.627688,2026-01-13 13:17:33.627691,f
15759,배덕리,5219031022,전북특별자치도,2026-01-13 13:17:33.631274,2026-01-13 13:17:33.631275,f
15760,송치리,5219031023,전북특별자치도,2026-01-13 13:17:33.636019,2026-01-13 13:17:33.636023,f
15761,용담리,5219031024,전북특별자치도,2026-01-13 13:17:33.640626,2026-01-13 13:17:33.640628,f
15762,호기리,5219031025,전북특별자치도,2026-01-13 13:17:33.645001,2026-01-13 13:17:33.645004,f
15763,장안리,5219031026,전북특별자치도,2026-01-13 13:17:33.649258,2026-01-13 13:17:33.64926,f
15764,은송리,5219031027,전북특별자치도,2026-01-13 13:17:33.652961,2026-01-13 13:17:33.652962,f
15765,호경리,5219031028,전북특별자치도,2026-01-13 13:17:33.658036,2026-01-13 13:17:33.65804,f
15766,용궁리,5219031029,전북특별자치도,2026-01-13 13:17:33.662698,2026-01-13 13:17:33.6627,f
15767,고기리,5219031030,전북특별자치도,2026-01-13 13:17:33.667219,2026-01-13 13:17:33.667222,f
15768,덕치리,5219031031,전북특별자치도,2026-01-13 13:17:33.671203,2026-01-13 13:17:33.671205,f
15769,수지면,5219032000,전북특별자치도,2026-01-13 13:17:33.675014,2026-01-13 13:17:33.675015,f
15770,남창리,5219032021,전북특별자치도,2026-01-13 13:17:33.679888,2026-01-13 13:17:33.67989,f
15771,초리,5219032022,전북특별자치도,2026-01-13 13:17:33.68426,2026-01-13 13:17:33.684263,f
15772,산정리,5219032023,전북특별자치도,2026-01-13 13:17:33.689285,2026-01-13 13:17:33.689289,f
15773,유암리,5219032024,전북특별자치도,2026-01-13 13:17:33.694463,2026-01-13 13:17:33.694465,f
15774,호곡리,5219032025,전북특별자치도,2026-01-13 13:17:33.699066,2026-01-13 13:17:33.699069,f
15775,고평리,5219032026,전북특별자치도,2026-01-13 13:17:33.70348,2026-01-13 13:17:33.703482,f
15776,송동면,5219033000,전북특별자치도,2026-01-13 13:17:33.707255,2026-01-13 13:17:33.707257,f
15777,신평리,5219033021,전북특별자치도,2026-01-13 13:17:33.710898,2026-01-13 13:17:33.7109,f
15778,송내리,5219033022,전북특별자치도,2026-01-13 13:17:33.715645,2026-01-13 13:17:33.715649,f
15779,사촌리,5219033023,전북특별자치도,2026-01-13 13:17:33.720738,2026-01-13 13:17:33.720741,f
15780,송상리,5219033024,전북특별자치도,2026-01-13 13:17:33.725661,2026-01-13 13:17:33.725663,f
15781,장국리,5219033025,전북특별자치도,2026-01-13 13:17:33.73032,2026-01-13 13:17:33.730322,f
15782,흑송리,5219033026,전북특별자치도,2026-01-13 13:17:33.734948,2026-01-13 13:17:33.734954,f
15783,송기리,5219033027,전북특별자치도,2026-01-13 13:17:33.741203,2026-01-13 13:17:33.741205,f
15784,장포리,5219033028,전북특별자치도,2026-01-13 13:17:33.745584,2026-01-13 13:17:33.745587,f
15785,영동리,5219033029,전북특별자치도,2026-01-13 13:17:33.749626,2026-01-13 13:17:33.749628,f
15786,연산리,5219033030,전북특별자치도,2026-01-13 13:17:33.753842,2026-01-13 13:17:33.753846,f
15787,양평리,5219033031,전북특별자치도,2026-01-13 13:17:33.761723,2026-01-13 13:17:33.761727,f
15788,두신리,5219033032,전북특별자치도,2026-01-13 13:17:33.766335,2026-01-13 13:17:33.766338,f
15789,세전리,5219033033,전북특별자치도,2026-01-13 13:17:33.77059,2026-01-13 13:17:33.770592,f
15790,주생면,5219034000,전북특별자치도,2026-01-13 13:17:33.774588,2026-01-13 13:17:33.77459,f
15791,상동리,5219034021,전북특별자치도,2026-01-13 13:17:33.77953,2026-01-13 13:17:33.779532,f
15792,중동리,5219034022,전북특별자치도,2026-01-13 13:17:33.785086,2026-01-13 13:17:33.785089,f
15793,지당리,5219034023,전북특별자치도,2026-01-13 13:17:33.789707,2026-01-13 13:17:33.78971,f
15794,정송리,5219034024,전북특별자치도,2026-01-13 13:17:33.794597,2026-01-13 13:17:33.794602,f
15795,영천리,5219034025,전북특별자치도,2026-01-13 13:17:33.804286,2026-01-13 13:17:33.804291,f
15796,제천리,5219034026,전북특별자치도,2026-01-13 13:17:33.811455,2026-01-13 13:17:33.811458,f
15797,낙동리,5219034027,전북특별자치도,2026-01-13 13:17:33.816115,2026-01-13 13:17:33.816117,f
15798,내동리,5219034028,전북특별자치도,2026-01-13 13:17:33.820932,2026-01-13 13:17:33.820935,f
15799,도산리,5219034029,전북특별자치도,2026-01-13 13:17:33.826105,2026-01-13 13:17:33.82611,f
15800,금지면,5219035000,전북특별자치도,2026-01-13 13:17:33.830608,2026-01-13 13:17:33.83061,f
15801,옹정리,5219035021,전북특별자치도,2026-01-13 13:17:33.834962,2026-01-13 13:17:33.834966,f
15802,입암리,5219035022,전북특별자치도,2026-01-13 13:17:33.840369,2026-01-13 13:17:33.840372,f
15803,서매리,5219035023,전북특별자치도,2026-01-13 13:17:33.844551,2026-01-13 13:17:33.844553,f
15804,방촌리,5219035024,전북특별자치도,2026-01-13 13:17:33.848787,2026-01-13 13:17:33.848789,f
15805,택내리,5219035025,전북특별자치도,2026-01-13 13:17:33.853404,2026-01-13 13:17:33.853407,f
15806,창산리,5219035026,전북특별자치도,2026-01-13 13:17:33.858102,2026-01-13 13:17:33.858104,f
15807,상신리,5219035027,전북특별자치도,2026-01-13 13:17:33.862394,2026-01-13 13:17:33.862396,f
15808,신월리,5219035028,전북특별자치도,2026-01-13 13:17:33.866893,2026-01-13 13:17:33.866895,f
15809,상귀리,5219035029,전북특별자치도,2026-01-13 13:17:33.871702,2026-01-13 13:17:33.871705,f
15810,상두리,5218044025,전북특별자치도,2026-01-13 13:17:33.875746,2026-01-13 13:17:33.875747,f
15811,오공리,5218044026,전북특별자치도,2026-01-13 13:17:33.881396,2026-01-13 13:17:33.8814,f
15812,목욕리,5218044027,전북특별자치도,2026-01-13 13:17:33.886413,2026-01-13 13:17:33.886416,f
15813,종산리,5218044028,전북특별자치도,2026-01-13 13:17:33.891031,2026-01-13 13:17:33.891033,f
15814,남원시,5219000000,전북특별자치도,2026-01-13 13:17:33.897344,2026-01-13 13:17:33.897346,f
15815,동충동,5219010100,전북특별자치도,2026-01-13 13:17:33.901949,2026-01-13 13:17:33.901956,f
15816,하정동,5219010200,전북특별자치도,2026-01-13 13:17:33.906407,2026-01-13 13:17:33.906409,f
15817,죽항동,5219010300,전북특별자치도,2026-01-13 13:17:33.910523,2026-01-13 13:17:33.910525,f
15818,쌍교동,5219010400,전북특별자치도,2026-01-13 13:17:33.91496,2026-01-13 13:17:33.914962,f
15819,천거동,5219010500,전북특별자치도,2026-01-13 13:17:33.919148,2026-01-13 13:17:33.91915,f
15820,금동,5219010600,전북특별자치도,2026-01-13 13:17:33.924919,2026-01-13 13:17:33.924922,f
15821,조산동,5219010700,전북특별자치도,2026-01-13 13:17:33.929189,2026-01-13 13:17:33.929191,f
15822,왕정동,5219010800,전북특별자치도,2026-01-13 13:17:33.933553,2026-01-13 13:17:33.933566,f
15823,신정동,5219010900,전북특별자치도,2026-01-13 13:17:33.938586,2026-01-13 13:17:33.938588,f
15824,화정동,5219011000,전북특별자치도,2026-01-13 13:17:33.943113,2026-01-13 13:17:33.943117,f
15825,향교동,5219011100,전북특별자치도,2026-01-13 13:17:33.951606,2026-01-13 13:17:33.95161,f
15826,용정동,5219011200,전북특별자치도,2026-01-13 13:17:33.956619,2026-01-13 13:17:33.956622,f
15827,광치동,5219011300,전북특별자치도,2026-01-13 13:17:33.960789,2026-01-13 13:17:33.96079,f
15828,내척동,5219011400,전북특별자치도,2026-01-13 13:17:33.965438,2026-01-13 13:17:33.96544,f
15829,산곡동,5219011500,전북특별자치도,2026-01-13 13:17:33.970616,2026-01-13 13:17:33.970619,f
15830,도통동,5219011600,전북특별자치도,2026-01-13 13:17:33.97542,2026-01-13 13:17:33.975434,f
15831,월락동,5219011700,전북특별자치도,2026-01-13 13:17:33.981374,2026-01-13 13:17:33.981377,f
15832,고죽동,5219011800,전북특별자치도,2026-01-13 13:17:33.985784,2026-01-13 13:17:33.985786,f
15833,식정동,5219011900,전북특별자치도,2026-01-13 13:17:33.992238,2026-01-13 13:17:33.992242,f
15834,갈치동,5219012000,전북특별자치도,2026-01-13 13:17:33.997575,2026-01-13 13:17:33.997578,f
15835,노암동,5219012100,전북특별자치도,2026-01-13 13:17:34.002333,2026-01-13 13:17:34.002336,f
15836,어현동,5219012200,전북특별자치도,2026-01-13 13:17:34.006836,2026-01-13 13:17:34.006838,f
15837,신촌동,5219012300,전북특별자치도,2026-01-13 13:17:34.010527,2026-01-13 13:17:34.010529,f
15838,운봉읍,5219025000,전북특별자치도,2026-01-13 13:17:34.014679,2026-01-13 13:17:34.014681,f
15839,주촌리,5219025021,전북특별자치도,2026-01-13 13:17:34.019084,2026-01-13 13:17:34.019087,f
15840,덕산리,5219025022,전북특별자치도,2026-01-13 13:17:34.023529,2026-01-13 13:17:34.023531,f
15841,공안리,5219025023,전북특별자치도,2026-01-13 13:17:34.027655,2026-01-13 13:17:34.027657,f
15842,행정리,5219025024,전북특별자치도,2026-01-13 13:17:34.031629,2026-01-13 13:17:34.031633,f
15843,산덕리,5219025025,전북특별자치도,2026-01-13 13:17:34.036893,2026-01-13 13:17:34.036896,f
15844,동천리,5219025026,전북특별자치도,2026-01-13 13:17:34.041807,2026-01-13 13:17:34.04181,f
15845,용산리,5219025027,전북특별자치도,2026-01-13 13:17:34.046731,2026-01-13 13:17:34.046733,f
15846,북천리,5219025028,전북특별자치도,2026-01-13 13:17:34.050797,2026-01-13 13:17:34.0508,f
15847,서천리,5219025029,전북특별자치도,2026-01-13 13:17:34.056769,2026-01-13 13:17:34.056774,f
15848,준향리,5219025030,전북특별자치도,2026-01-13 13:17:34.061436,2026-01-13 13:17:34.061439,f
15849,장교리,5219025031,전북특별자치도,2026-01-13 13:17:34.066171,2026-01-13 13:17:34.066173,f
15850,권포리,5219025032,전북특별자치도,2026-01-13 13:17:34.070468,2026-01-13 13:17:34.070471,f
15851,임리,5219025033,전북특별자치도,2026-01-13 13:17:34.07426,2026-01-13 13:17:34.074262,f
15852,신기리,5219025034,전북특별자치도,2026-01-13 13:17:34.078056,2026-01-13 13:17:34.078059,f
15853,매요리,5219025035,전북특별자치도,2026-01-13 13:17:34.083533,2026-01-13 13:17:34.083538,f
15854,가산리,5219025036,전북특별자치도,2026-01-13 13:17:34.088659,2026-01-13 13:17:34.088661,f
15855,화수리,5219025037,전북특별자치도,2026-01-13 13:17:34.093593,2026-01-13 13:17:34.093597,f
15856,주천면,5219031000,전북특별자치도,2026-01-13 13:17:34.10074,2026-01-13 13:17:34.100743,f
15857,통석리,5218040027,전북특별자치도,2026-01-13 13:17:34.106336,2026-01-13 13:17:34.106342,f
15858,화봉리,5218040028,전북특별자치도,2026-01-13 13:17:34.11237,2026-01-13 13:17:34.112372,f
15859,용곽리,5218040029,전북특별자치도,2026-01-13 13:17:34.116646,2026-01-13 13:17:34.116649,f
15860,유정리,5218040030,전북특별자치도,2026-01-13 13:17:34.12223,2026-01-13 13:17:34.122234,f
15861,대신리,5218040031,전북특별자치도,2026-01-13 13:17:34.126821,2026-01-13 13:17:34.126824,f
15862,옹동면,5218041000,전북특별자치도,2026-01-13 13:17:34.131233,2026-01-13 13:17:34.131235,f
15863,비봉리,5218041021,전북특별자치도,2026-01-13 13:17:34.135997,2026-01-13 13:17:34.135999,f
15864,매정리,5218041022,전북특별자치도,2026-01-13 13:17:34.142956,2026-01-13 13:17:34.142959,f
15865,산성리,5218041023,전북특별자치도,2026-01-13 13:17:34.147851,2026-01-13 13:17:34.147853,f
15866,상산리,5218041024,전북특별자치도,2026-01-13 13:17:34.152228,2026-01-13 13:17:34.152231,f
15867,칠석리,5218041025,전북특별자치도,2026-01-13 13:17:34.157178,2026-01-13 13:17:34.157182,f
15868,용호리,5218041026,전북특별자치도,2026-01-13 13:17:34.161473,2026-01-13 13:17:34.161475,f
15869,오성리,5218041027,전북특별자치도,2026-01-13 13:17:34.16567,2026-01-13 13:17:34.165672,f
15870,칠보면,5218042000,전북특별자치도,2026-01-13 13:17:34.169723,2026-01-13 13:17:34.169726,f
15871,백암리,5218042021,전북특별자치도,2026-01-13 13:17:34.173874,2026-01-13 13:17:34.173876,f
